year,cc,ex.rate
1983,GBP,1.51680392480493
1984,GBP,1.33610081463431
1985,GBP,1.29561212062749
1986,GBP,1.46671502094233
1987,GBP,1.63866247894907
1988,GBP,1.7810613962522
1989,GBP,1.6394023581202
1990,GBP,1.78448079423447
1991,GBP,1.76888624737323
1992,GBP,1.76444704991712
1993,GBP,1.50049748920377
1994,GBP,1.53148847910375
1995,GBP,1.57834521385526
1996,GBP,1.56165432841193
1997,GBP,1.63754570460568
1998,GBP,1.65633637071386
1999,GBP,1.6182636594359
2000,GBP,1.51595619085675
2001,GBP,1.4398421401879
2002,GBP,1.50115818450383
2003,GBP,1.63413724120412
2004,GBP,1.83165586132898
2005,GBP,1.82023234546026
2006,GBP,1.84251514081638
2007,GBP,2.00157201172216
2008,GBP,1.85766958877309
2009,GBP,1.56345207103642
2010,GBP,1.54668254381721
2011,GBP,1.60275446007415
2012,GBP,1.57994209801312
2013,GBP,1.56434382539415
2014,GBP,1.64632306759071
2015,GBP,1.52811556481
2016,GBP,1.35520590559451
2017,GBP,1.28807056081266
2018,GBP,1.33579152780417
2019,GBP,1.27715951482119
2020,GBP,1.28296967657223
2021,GBP,1.37572073560181
2022,GBP,1.23708273791365
2023,GBP,1.25728624254773
2024,GBP,1.30050784237675
2025,GBP,1.33425650136733
2026,GBP,1.36706652783683
2027,GBP,1.39716842458158
2028,GBP,1.42481124585519
1994,GEL,0.907150480256137
1995,GEL,0.776326207442597
1996,GEL,0.791551420668846
1997,GEL,0.770446295109972
1998,GEL,0.722448189037381
1999,GEL,0.497254632807138
2000,GEL,0.506035731530662
2001,GEL,0.482582713890104
2002,GEL,0.455707762557078
2003,GEL,0.465985235661556
2004,GEL,0.521683168316832
2005,GEL,0.551602912865155
2006,GEL,0.562813006983142
2007,GEL,0.598591952378227
2008,GEL,0.670949977053694
2009,GEL,0.598615542696447
2010,GEL,0.560993492805426
2011,GEL,0.592919659327289
2012,GEL,0.605612076247842
2013,GEL,0.601126149756933
2014,GEL,0.566347513173114
2015,GEL,0.440636510976868
2016,GEL,0.422508092421029
2017,GEL,0.398459349394043
2018,GEL,0.394605260207628
2019,GEL,0.354841329462165
2020,GEL,0.321635171615889
2021,GEL,0.310401146609336
2022,GEL,0.342921648967305
2023,GEL,0.382059504721183
2024,GEL,0.370368623937569
2025,GEL,0.370714884080203
2026,GEL,0.370027510592582
2027,GEL,0.369004818383988
2028,GEL,0.366296670030273
1980,GHS,3735
1981,GHS,3570.23529411765
1982,GHS,3705.57894736842
1983,GHS,1126.59523809524
1984,GHS,276.016129032258
1985,GHS,183.795180722892
1986,GHS,112.576
1987,GHS,65.0662983425414
1988,GHS,49.498023715415
1989,GHS,37.0145348837209
1990,GHS,30.6632016632017
1991,GHS,27.1927512355848
1992,GHS,22.8779803646564
1993,GHS,15.4133949191686
1994,GHS,10.4672897196262
1995,GHS,8.33904109589041
1996,GHS,6.11453396524487
1997,GHS,4.8822256568779
1998,GHS,4.32610887096774
1999,GHS,3.75047498416719
2000,GHS,1.8352
2001,GHS,1.39609722697706
2002,GHS,1.26199360341151
2003,GHS,1.15368919897321
2004,GHS,1.11170737049611
2005,GHS,1.10343590203642
2006,GHS,1.09120102761721
2007,GHS,1.06922110552764
2008,GHS,0.94532338916738
2009,GHS,0.699207856767571
2010,GHS,0.698800038708429
2011,GHS,0.661438117230875
2012,GHS,0.556851683170256
2013,GHS,0.511753080865695
2014,GHS,0.342094981220539
2015,GHS,0.269373276810915
2016,GHS,0.255670666454154
2017,GHS,0.229777243358016
2018,GHS,0.217957982675874
2019,GHS,0.191709859091725
2020,GHS,0.178618720674795
2021,GHS,0.172406025622976
2022,GHS,0.118388062049549
2023,GHS,0.0896060994077167
2024,GHS,0.0710247117587412
2025,GHS,0.0619859554420642
2026,GHS,0.0585426955837091
2027,GHS,0.0552903663414665
2028,GHS,0.0522187382556359
1980,GMD,0.581016299137105
1981,GMD,0.507005253940455
1982,GMD,0.437699680511182
1983,GMD,0.379215416379904
1984,GMD,0.267206477732794
1985,GMD,0.256929637526652
1986,GMD,0.144448713023434
1987,GMD,0.141414141414141
1988,GMD,0.149120570991588
1989,GMD,0.131787937325606
1990,GMD,0.126981331454738
1991,GMD,0.114457831325301
1992,GMD,0.11240575736806
1993,GMD,0.109681449094316
1994,GMD,0.104391648668107
1995,GMD,0.104771784232365
1996,GMD,0.102086919104991
1997,GMD,0.0980353046773711
1998,GMD,0.0939128816083395
1999,GMD,0.0877519905132983
2000,GMD,0.0782278677097049
2001,GMD,0.0637161388782907
2002,GMD,0.0502122841777526
2003,GMD,0.0350563479851957
2004,GMD,0.0333033303330333
2005,GMD,0.0350052780331665
2006,GMD,0.0356273661438616
2007,GMD,0.0402123715874462
2008,GMD,0.0450676591938602
2009,GMD,0.0375278223510534
2010,GMD,0.0356919802919201
2011,GMD,0.0339497255128576
2012,GMD,0.0311749542840776
2013,GMD,0.0278182112243248
2014,GMD,0.0239529127443528
2015,GMD,0.023130366501084
2016,GMD,0.022829631930424
2017,GMD,0.0213566764563314
2018,GMD,0.0206598214951645
2019,GMD,0.0198911822367117
2020,GMD,0.0193828351012536
2021,GMD,0.0193862750860296
2022,GMD,0.0176316047126399
2023,GMD,0.0161963090320874
2024,GMD,0.0157282827809292
2025,GMD,0.0153090820878993
2026,GMD,0.0149138471933974
2027,GMD,0.0144873781863622
2028,GMD,0.0140599882059277
1980,GNF,0.0136039768959126
1981,GNF,0.0123479198863224
1982,GNF,0.00917377126468393
1983,GNF,0.00684991077721295
1984,GNF,0.00549516722830566
1985,GNF,0.00467383333711322
1986,GNF,0.00288982995916427
1987,GNF,0.00233385653356562
1988,GNF,0.0021077045274027
1989,GNF,0.00169030969030969
1990,GNF,0.00151461954879851
1991,GNF,0.00132651576956887
1992,GNF,0.00110863669223566
1993,GNF,0.00104650309225377
1994,GNF,0.00102391305766499
1995,GNF,0.00100862008054829
1996,GNF,0.000996020415045979
1997,GNF,0.000913008443401184
1998,GNF,0.000808593099725405
1999,GNF,0.000720793804598478
2000,GNF,0.000572477428316301
2001,GNF,0.00051265542308889
2002,GNF,0.000506073638621648
2003,GNF,0.000503791403470328
2004,GNF,0.000445655305361023
2005,GNF,0.000274378325451908
2006,GNF,0.000192286450662739
2007,GNF,0.000239561606431795
2008,GNF,0.000217375023403857
2009,GNF,0.000209408335400645
2010,GNF,0.000174755054977257
2011,GNF,0.000149969010093855
2012,GNF,0.000143145016346281
2013,GNF,0.000144751638436122
2014,GNF,0.000142545644001958
2015,GNF,0.000133527472252034
2016,GNF,0.000111612847152407
2017,GNF,0.000110034824290105
2018,GNF,0.000110973539404498
2019,GNF,0.000108887612156954
2020,GNF,0.000104548998224841
2021,GNF,0.00010242673313811
2022,GNF,0.000115020255155305
2023,GNF,0.000115017914641193
2024,GNF,0.000110545647134768
2025,GNF,0.000105308267209508
2026,GNF,0.000100036522623395
2027,GNF,9.49084648132575e-05
2028,GNF,9.00231111138559e-05
1980,GTQ,1
1981,GTQ,1
1982,GTQ,1
1983,GTQ,1
1984,GTQ,1
1985,GTQ,1
1986,GTQ,0.381679881389802
1987,GTQ,0.395261701637076
1988,GTQ,0.369012124826078
1989,GTQ,0.369024526919264
1990,GTQ,0.224169220242168
1991,GTQ,0.199136078490959
1992,GTQ,0.193178353658537
1993,GTQ,0.177660892084479
1994,GTQ,0.173607054438232
1995,GTQ,0.172225695338261
1996,GTQ,0.164160963591569
1997,GTQ,0.164928228735699
1998,GTQ,0.156555291723202
1999,GTQ,0.135646270155796
2000,GTQ,0.128811246464158
2001,GTQ,0.127331617082503
2002,GTQ,0.127876999171751
2003,GTQ,0.125988891677488
2004,GTQ,0.125795761311898
2005,GTQ,0.130953653401988
2006,GTQ,0.131533507266105
2007,GTQ,0.130300865994108
2008,GTQ,0.132231893772858
2009,GTQ,0.122576503454995
2010,GTQ,0.12406932309514
2011,GTQ,0.128385000676865
2012,GTQ,0.127650757432353
2013,GTQ,0.127260238770555
2014,GTQ,0.12929049507518
2015,GTQ,0.130623940439853
2016,GTQ,0.131541308600364
2017,GTQ,0.136036178056512
2018,GTQ,0.132998287894836
2019,GTQ,0.129898379048171
2020,GTQ,0.129504123555006
2021,GTQ,0.129274544449252
2022,GTQ,0.129062407877094
2023,GTQ,0.127769171281434
2024,GTQ,0.127758852069784
2025,GTQ,0.127753384030987
2026,GTQ,0.127753080020733
2027,GTQ,0.127752608711798
2028,GTQ,0.127752246026261
1980,GYD,0.392357875116496
1981,GYD,0.355477342718874
1982,GYD,0.333333333333333
1983,GYD,0.333491461100569
1984,GYD,0.261182108626198
1985,GYD,0.235155195681512
1986,GYD,0.234194122885129
1987,GYD,0.102434219783312
1988,GYD,0.100060422960725
1989,GYD,0.036812530419008
1990,GYD,0.0198418445673899
1991,GYD,0.00875386805661776
1992,GYD,0.00800731652737374
1993,GYD,0.00789117573011077
1994,GYD,0.00722962671519205
1995,GYD,0.00704199290513928
1996,GYD,0.00712176067073171
1997,GYD,0.00702398866955829
1998,GYD,0.00664178212297924
1999,GYD,0.00561825328203405
2000,GYD,0.0054824320464084
2001,GYD,0.00533886151617987
2002,GYD,0.00524381196465907
2003,GYD,0.00515761168885865
2004,GYD,0.00504409396565633
2005,GYD,0.00500355100144086
2006,GYD,0.00499656634066637
2007,GYD,0.00494464223013365
2008,GYD,0.00491163590403874
2009,GYD,0.00490224774479608
2010,GYD,0.00490989184301942
2011,GYD,0.00490080580556995
2012,GYD,0.00489325879232976
2013,GYD,0.00486891998289804
2014,GYD,0.00484420051328811
2015,GYD,0.0048427958320274
2016,GYD,0.00484294197652097
2017,GYD,0.00484243721047876
2018,GYD,0.00481461519278572
2019,GYD,0.00479638092942627
2020,GYD,0.00479592552333532
2021,GYD,0.00479642427884615
2022,GYD,0.00479606253466079
2023,GYD,0.00479618631373033
2024,GYD,0.00479619873102198
2025,GYD,0.00479616258067673
2026,GYD,0.00479623770548181
2027,GYD,0.00479610007199304
2028,GYD,0.00479614614871453
1980,HKD,0.200960868959755
1981,HKD,0.178911952620451
1982,HKD,0.164745797301089
1983,HKD,0.137641406098987
1984,HKD,0.12790848575529
1985,HKD,0.128358627533465
1986,HKD,0.128151850395912
1987,HKD,0.128233836831986
1988,HKD,0.128107587372902
1989,HKD,0.128205845023567
1990,HKD,0.128373755544357
1991,HKD,0.128680804775771
1992,HKD,0.129188766603604
1993,HKD,0.129272788203753
1994,HKD,0.129392822095826
1995,HKD,0.12926783496126
1996,HKD,0.129294908119485
1997,HKD,0.129161447257261
1998,HKD,0.129089421819933
1999,HKD,0.128880594113301
2000,HKD,0.128331214953271
2001,HKD,0.12820821411811
2002,HKD,0.128213112985031
2003,HKD,0.128410799971353
2004,HKD,0.128391358821519
2005,HKD,0.12856889946393
2006,HKD,0.12872251970599
2007,HKD,0.128173083912864
2008,HKD,0.128421835559798
2009,HKD,0.129002862739189
2010,HKD,0.128714259174816
2011,HKD,0.128468851289527
2012,HKD,0.128925510294248
2013,HKD,0.128932194115914
2014,HKD,0.128964031132606
2015,HKD,0.129003285688076
2016,HKD,0.128828394764314
2017,HKD,0.128316181695813
2018,HKD,0.127575358940267
2019,HKD,0.127617732037033
2020,HKD,0.128911835383195
2021,HKD,0.12864640363786
2022,HKD,0.127690779084828
2023,HKD,0.128073479827927
2024,HKD,0.12807375642154
2025,HKD,0.128073787513795
2026,HKD,0.128073746196103
2027,HKD,0.128073814039194
2028,HKD,0.128073607912311
1980,HNL,0.5
1981,HNL,0.5
1982,HNL,0.500058596038908
1983,HNL,0.500055847202055
1984,HNL,0.499949140474011
1985,HNL,0.5
1986,HNL,0.5
1987,HNL,0.50004038446006
1988,HNL,0.50003635570421
1989,HNL,0.5
1990,HNL,0.24319517858025
1991,HNL,0.188096779414145
1992,HNL,0.181898454746137
1993,HNL,0.154533844189017
1994,HNL,0.118915872527923
1995,HNL,0.105592605592606
1996,HNL,0.0844913030803615
1997,HNL,0.0760309107538141
1998,HNL,0.0738515081206496
1999,HNL,0.0697136276725187
2000,HNL,0.0673861271025934
2001,HNL,0.0646112011890285
2002,HNL,0.0608359720362012
2003,HNL,0.0576257894663138
2004,HNL,0.0549136884860193
2005,HNL,0.0531001866697143
2006,HNL,0.0529211587683239
2007,HNL,0.0529227159658685
2008,HNL,0.0529005361695317
2009,HNL,0.052922011957973
2010,HNL,0.0529226225082363
2011,HNL,0.0528612533877765
2012,HNL,0.0512772970175647
2013,HNL,0.0491316968494631
2014,HNL,0.0476492521115008
2015,HNL,0.0455685754933157
2016,HNL,0.0437931771528587
2017,HNL,0.0425761359433054
2018,HNL,0.0418366548754096
2019,HNL,0.0408038144923388
2020,HNL,0.04039717687551
2021,HNL,0.041348779019123
2022,HNL,0.0405891563100346
2023,HNL,0.039987530365325
2024,HNL,0.0390525602053954
2025,HNL,0.0381844889909944
2026,HNL,0.037441938867246
2027,HNL,0.0367104852415802
2028,HNL,0.0359904914109493
1992,HRK,1.32710280373832
1993,HRK,1.19222042139384
1994,HRK,1.20465553386829
1995,HRK,1.32665253420698
1996,HRK,1.291961414791
1997,HRK,1.13260546414475
1998,HRK,1.11397759494259
1999,HRK,1.06680235187698
2000,HRK,0.924040066777963
2001,HRK,0.89564643287118
2002,HRK,0.944913607293029
2003,HRK,1.13087140657084
2004,HRK,1.24333561175666
2005,HRK,1.24476432557883
2006,HRK,1.25565301155952
2007,HRK,1.37063714477615
2008,HRK,1.4706034260136
2009,HRK,1.39326247522969
2010,HRK,1.32679059471913
2011,HRK,1.39171039758072
2012,HRK,1.28559883264115
2013,HRK,1.32812814604354
2014,HRK,1.32885379041124
2015,HRK,1.10961689845185
2016,HRK,1.10658976146711
2017,HRK,1.12928632012601
2018,HRK,1.18148732958484
2019,HRK,1.11959259664878
2020,HRK,1.14127506141533
2021,HRK,1.18352104937848
2022,HRK,1.05388327034254
2023,HRK,1.08831672955292
2024,HRK,1.09388665661085
2025,HRK,1.09745910617349
2026,HRK,1.09938745480055
2027,HRK,1.09524946806201
2028,HRK,1.09092505552399
1980,HTG,0.200060078101532
1981,HTG,0.200013643495464
1982,HTG,0.200052472779746
1983,HTG,0.200012221950623
1984,HTG,0.20002205922903
1985,HTG,0.200049664762851
1986,HTG,0.200026819238334
1987,HTG,0.200054436581383
1988,HTG,0.200055187637969
1989,HTG,0.2
1990,HTG,0.200046904315197
1991,HTG,0.166430980093549
1992,HTG,0.102272727272727
1993,HTG,0.0815529689111537
1994,HTG,0.0677342086586231
1995,HTG,0.0690441249804095
1996,HTG,0.0621998855522106
1997,HTG,0.0617619564399841
1998,HTG,0.0590267223035897
1999,HTG,0.0598940876793136
2000,HTG,0.0509379768422942
2001,HTG,0.0416542399840939
2002,HTG,0.0369629882479153
2003,HTG,0.0249197252992057
2004,HTG,0.0251999465696014
2005,HTG,0.0256584209323583
2006,HTG,0.024090624649006
2007,HTG,0.0267360009434254
2008,HTG,0.0261393600741712
2009,HTG,0.0245826586066859
2010,HTG,0.0247926969065609
2011,HTG,0.024820462333341
2012,HTG,0.0240512147538913
2013,HTG,0.0231906067461886
2014,HTG,0.0224061980070222
2015,HTG,0.0205913183525279
2016,HTG,0.0165735323199274
2017,HTG,0.0152352928659799
2018,HTG,0.0152859969714142
2019,HTG,0.0118865603974245
2020,HTG,0.010006276338205
2021,HTG,0.0123686889789961
2022,HTG,0.00947090239920303
2023,HTG,0.00845609410845902
2024,HTG,0.00763775989542911
2025,HTG,0.00691304548177503
2026,HTG,0.00633900934919768
2027,HTG,0.00588857845115629
2028,HTG,0.00553272331315291
1980,HUF,0.030739060832444
1981,HUF,0.0291423187068798
1982,HUF,0.0272999752684732
1983,HUF,0.0234353202759142
1984,HUF,0.0208153514937625
1985,HUF,0.0199523548077907
1986,HUF,0.0218191776949308
1987,HUF,0.0212900796887745
1988,HUF,0.0198358531894433
1989,HUF,0.0169298196638937
1990,HUF,0.0158215551770176
1991,HUF,0.0133807670243444
1992,HUF,0.0126602097886097
1993,HUF,0.0108773737072529
1994,HUF,0.009512843341208
1995,HUF,0.00795445199846483
1996,HUF,0.00655110490837944
1997,HUF,0.00535363391046074
1998,HUF,0.0046641615961972
1999,HUF,0.00421678102349721
2000,HUF,0.00354381738285281
2001,HUF,0.00349055439744914
2002,HUF,0.00387802815899634
2003,HUF,0.00445817853728252
2004,HUF,0.00493229294469083
2005,HUF,0.00501045144118359
2006,HUF,0.00475309308818377
2007,HUF,0.00544586840909179
2008,HUF,0.0058101412333385
2009,HUF,0.00494212462831033
2010,HUF,0.00480897097298936
2011,HUF,0.00497375447645612
2012,HUF,0.00444237830396153
2013,HUF,0.00447036264616054
2014,HUF,0.004299199718577
2015,HUF,0.00357995847872786
2016,HUF,0.00355210794033254
2017,HUF,0.0036438669517013
2018,HUF,0.00370081068603727
2019,HUF,0.00344024722811232
2020,HUF,0.00324678650180009
2021,HUF,0.00329878872785206
2022,HUF,0.00270225357677479
2023,HUF,0.00281875897936721
2024,HUF,0.00283316326354968
2025,HUF,0.00284241833965681
2026,HUF,0.00284739247665505
2027,HUF,0.00283670473439663
2028,HUF,0.00282550202942952
1980,IDR,0.00159491892650726
1981,IDR,0.00158288256898551
1982,IDR,0.00151190275164733
1983,IDR,0.00109978793025688
1984,IDR,0.00097471086311066
1985,IDR,0.000900428254719044
1986,IDR,0.00077969316046874
1987,IDR,0.000608326587566023
1988,IDR,0.00059322572814326
1989,IDR,0.000564941912125268
1990,IDR,0.000542654279557738
1991,IDR,0.000512740893639058
1992,IDR,0.000492635064796675
1993,IDR,0.000479133632790285
1994,IDR,0.000462792462177938
1995,IDR,0.000444719566298864
1996,IDR,0.000426931683968422
1997,IDR,0.000343715244287949
1998,IDR,9.98642532682783e-05
1999,IDR,0.000127305089622232
2000,IDR,0.000118739847386462
2001,IDR,9.74577830656665e-05
2002,IDR,0.000107397886289365
2003,IDR,0.000116626616618603
2004,IDR,0.000111956232480307
2005,IDR,0.00010300776782931
2006,IDR,0.000109116456905411
2007,IDR,0.000109409260644599
2008,IDR,0.000103157582495622
2009,IDR,9.60743590276767e-05
2010,IDR,0.000110029334949813
2011,IDR,0.000113971045463031
2012,IDR,0.000106665914551735
2013,IDR,9.60227459618731e-05
2014,IDR,8.43023504165249e-05
2015,IDR,7.46760496105058e-05
2016,IDR,7.51561365014562e-05
2017,IDR,7.47242843592909e-05
2018,IDR,7.02693675938873e-05
2019,IDR,7.07051245952575e-05
2020,IDR,6.88017677404412e-05
2021,IDR,6.99623980899741e-05
2022,IDR,6.73259138029819e-05
2023,IDR,6.65668473764403e-05
2024,IDR,6.73358974830172e-05
2025,IDR,6.77948435599826e-05
2026,IDR,6.80911843586622e-05
2027,IDR,6.85143861227399e-05
2028,IDR,6.89709160967689e-05
1980,ILS,194.6484375
1981,ILS,87.4139072847682
1982,ILS,41.1819505094614
1983,ILS,17.7863585118377
1984,ILS,3.41032081287818
1985,ILS,0.848269119129824
1986,ILS,0.672126956658539
1987,ILS,0.627100678976313
1988,ILS,0.625417398402137
1989,ILS,0.521803947021479
1990,ILS,0.495984903564164
1991,ILS,0.438765369178824
1992,ILS,0.406654548913101
1993,ILS,0.35334773810122
1994,ILS,0.332110913016332
1995,ILS,0.332084897835131
1996,ILS,0.313317791531907
1997,ILS,0.289909827728766
1998,ILS,0.263151895876395
1999,ILS,0.241561855752481
2000,ILS,0.245257437916698
2001,ILS,0.23777499527583
2002,ILS,0.211067811399282
2003,ILS,0.219581170394948
2004,ILS,0.223116269950698
2005,ILS,0.222831249460284
2006,ILS,0.224425887265136
2007,ILS,0.243422540520166
2008,ILS,0.278705616955129
2009,ILS,0.254301584825981
2010,ILS,0.267452689405075
2011,ILS,0.279475726365366
2012,ILS,0.259340106529888
2013,ILS,0.276950562487787
2014,ILS,0.2794910126357
2015,ILS,0.257278351917324
2016,ILS,0.260377878913253
2017,ILS,0.27781329227132
2018,ILS,0.27850853749072
2019,ILS,0.280542198698555
2020,ILS,0.290495576220244
2021,ILS,0.309578597347426
2022,ILS,0.297652808409069
2023,ILS,0.273495921320276
2024,ILS,0.266278800195331
2025,ILS,0.2644614233463
2026,ILS,0.262075755719312
2027,ILS,0.259423222764442
2028,ILS,0.256930702684645
1980,INR,0.126594138009382
1981,INR,0.11179083762784
1982,INR,0.103505319257135
1983,INR,0.0969557376834439
1984,INR,0.0840010755579457
1985,INR,0.0820719525842417
1986,INR,0.0780218491182254
1987,INR,0.0770617933739079
1988,INR,0.0685854431176512
1989,INR,0.0600153806920515
1990,INR,0.0557149973047294
1991,INR,0.0407853088480801
1992,INR,0.0378624870085018
1993,INR,0.0318833685792978
1994,INR,0.0318493560101416
1995,INR,0.0298844484297622
1996,INR,0.0281686379755326
1997,INR,0.0269136743080933
1998,INR,0.023775769694429
1999,INR,0.0230764706173108
2000,INR,0.0218888194384804
2001,INR,0.020967126445076
2002,INR,0.0206586138143859
2003,INR,0.0217616521960385
2004,INR,0.0222560845842805
2005,INR,0.0225868847656435
2006,INR,0.0220996966963513
2007,INR,0.0248381320569711
2008,INR,0.0217422194434873
2009,INR,0.0210775830795189
2010,INR,0.0219480172453662
2011,INR,0.0208674580745004
2012,INR,0.0183793057327979
2013,INR,0.0165283900326879
2014,INR,0.0163549610361278
2015,INR,0.0152745415110657
2016,INR,0.0149093633114535
2017,INR,0.0155147091522314
2018,INR,0.0143014666393646
2019,INR,0.0141049931877839
2020,INR,0.0134725639475278
2021,INR,0.0134221322388768
2022,INR,0.0124434715541555
2023,INR,0.0123971495013082
2024,INR,0.0123203644065477
2025,INR,0.0122334430014449
2026,INR,0.0121319818856002
2027,INR,0.0120227793033523
2028,INR,0.0119153235456998
1998,IQD,0.000617299965682627
1999,IQD,0.000507086679966159
2000,IQD,0.00051813253468344
2001,IQD,0.000518400678060202
2002,IQD,0.000510997214970899
2003,IQD,0.000526857564724285
2004,IQD,0.00068830191060979
2005,IQD,0.000680845219056323
2006,IQD,0.000681508424282723
2007,IQD,0.000797024399176678
2008,IQD,0.000838166607504512
2009,IQD,0.00085470092012389
2010,IQD,0.000854702542326185
2011,IQD,0.000854702388487106
2012,IQD,0.000857632332619361
2013,IQD,0.000857634118046243
2014,IQD,0.000857633077295711
2015,IQD,0.000857631334786232
2016,IQD,0.000847340461737862
2017,IQD,0.000846025385555958
2018,IQD,0.000846024136038637
2019,IQD,0.000846022722249945
2020,IQD,0.000839763852120049
2021,IQD,0.000689654342725044
2022,IQD,0.000689656064870665
2023,IQD,0.000759862428345614
2024,IQD,0.000769229548620019
2025,IQD,0.000769231756167281
2026,IQD,0.000769230343038177
2027,IQD,0.000769230296765413
2028,IQD,0.000769230559503206
1980,IRR,0.0139081602298534
1981,IRR,0.0124352845885111
1982,IRR,0.0118226749130921
1983,IRR,0.0114471392181979
1984,IRR,0.0108489600908055
1985,IRR,0.0114931823665232
1986,IRR,0.0131507042457423
1987,IRR,0.0143540746713039
1988,IRR,0.0143712696237086
1989,IRR,0.013882477856938
1990,IRR,0.0149943700915728
1991,IRR,0.00549300469063742
1992,IRR,0.000680309153010252
1993,IRR,0.000599485931674659
1994,IRR,0.00057142636232976
1995,IRR,0.00057143075889461
1996,IRR,0.000569934244709277
1997,IRR,0.00056979912397771
1998,IRR,0.000569799334463259
1999,IRR,0.000569801277941322
2000,IRR,0.0005698004680409
2001,IRR,0.000440706760074837
2002,IRR,0.000125562302298307
2003,IRR,0.000120609711265303
2004,IRR,0.000114564710515103
2005,IRR,0.000110726277282393
2006,IRR,0.000108704307838997
2007,IRR,0.000107802719422521
2008,IRR,0.000104320188007132
2009,IRR,0.000100795175032689
2010,IRR,9.6662411092224e-05
2011,IRR,9.06946093824589e-05
2012,IRR,5.343202497853e-05
2013,IRR,4.02746674757187e-05
2014,IRR,3.76026108020746e-05
2015,IRR,3.37319652577909e-05
2016,IRR,3.17888452372831e-05
2017,IRR,2.90880026540253e-05
2018,IRR,1.54331585583713e-05
2019,IRR,8.83123384688465e-06
2020,IRR,4.79336602613516e-06
2021,IRR,4.33240215495403e-06
2022,IRR,3.32035298497701e-06
2023,IRR,2.31886714376738e-06
2024,IRR,1.80925106259133e-06
2025,IRR,1.48460624415025e-06
2026,IRR,1.21633169540372e-06
2027,IRR,9.9491396564379e-07
2028,IRR,8.13535500391757e-07
1980,ISK,0.208462332301342
1981,ISK,0.138430882238025
1982,ISK,0.080955226853927
1983,ISK,0.0402553976535701
1984,ISK,0.0315510413371008
1985,ISK,0.0240912730184147
1986,ISK,0.0243303693197316
1987,ISK,0.0258545339581939
1988,ISK,0.0232500066212387
1989,ISK,0.017530154941966
1990,ISK,0.0171564683631452
1991,ISK,0.016949689983365
1992,ISK,0.0173764389672452
1993,ISK,0.0147915285529964
1994,ISK,0.0142975034720591
1995,ISK,0.0154587275410121
1996,ISK,0.015037441731432
1997,ISK,0.014104162125201
1998,ISK,0.0140933068393307
1999,ISK,0.0138244379493289
2000,ISK,0.0127205412924329
2001,ISK,0.0102645345684844
2002,ISK,0.0109092186292645
2003,ISK,0.0130358957630202
2004,ISK,0.0142463940908121
2005,ISK,0.0158776367730326
2006,ISK,0.0142487680710113
2007,ISK,0.0156119542881863
2008,ISK,0.0113705705101187
2009,ISK,0.00808785100744594
2010,ISK,0.00818039584287643
2011,ISK,0.00862431374326491
2012,ISK,0.00799497062585358
2013,ISK,0.00818465599066061
2014,ISK,0.00856419793324259
2015,ISK,0.00758032758508774
2016,ISK,0.00827727044736193
2017,ISK,0.00935971778528063
2018,ISK,0.00923363079541219
2019,ISK,0.00815604243085159
2020,ISK,0.00738442784894212
2021,ISK,0.00787472311100172
2022,ISK,0.00739219874781711
2023,ISK,0.00737353198694617
2024,ISK,0.00777908899955803
2025,ISK,0.00797629919360397
2026,ISK,0.00814617457632997
2027,ISK,0.00830677594973649
2028,ISK,0.00847129763539395
1980,JMD,0.561883899233297
1981,JMD,0.561714855433699
1982,JMD,0.561827023271969
1983,JMD,0.404815544916925
1984,JMD,0.229353826171664
1985,JMD,0.176982505994139
1986,JMD,0.181811204911742
1987,JMD,0.181818181818182
1988,JMD,0.181797419207491
1989,JMD,0.175425258956571
1990,JMD,0.138874825029038
1991,JMD,0.0826470191139314
1992,JMD,0.0434765138425684
1993,JMD,0.0400819321849074
1994,JMD,0.0302267700647994
1995,JMD,0.0283324969283749
1996,JMD,0.0269403697469194
1997,JMD,0.028244978110142
1998,JMD,0.0273591720324312
1999,JMD,0.0256122795995181
2000,JMD,0.0234183869859386
2001,JMD,0.0217415977414275
2002,JMD,0.0206543776059708
2003,JMD,0.0173183228958146
2004,JMD,0.0163411813830983
2005,JMD,0.01604084109814
2006,JMD,0.0152307174476245
2007,JMD,0.0145444157392687
2008,JMD,0.0137782171229663
2009,JMD,0.0113646603837345
2010,JMD,0.0114445080587796
2011,JMD,0.0116168292093173
2012,JMD,0.011235570301264
2013,JMD,0.00992458627190839
2014,JMD,0.00899215253907517
2015,JMD,0.00852815000482021
2016,JMD,0.00801144817090484
2017,JMD,0.00778615641968729
2018,JMD,0.00771883092859785
2019,JMD,0.00749041664494913
2020,JMD,0.00705922427336001
2021,JMD,0.00663915809285953
2022,JMD,0.00648162972789582
2023,JMD,0.0064682397396293
2024,JMD,0.00650054977039001
2025,JMD,0.00638721524942708
2026,JMD,0.00622467340996781
2027,JMD,0.0060546875
2028,JMD,0.00589052612501951
1980,JOD,3.35494880546075
1981,JOD,3.02880658436214
1982,JOD,2.83744732089103
1983,JOD,2.75472747497219
1984,JOD,2.60301768990635
1985,JOD,2.53807362581947
1986,JOD,2.85809312638581
1987,JOD,2.95262929161234
1988,JOD,2.69204737732657
1989,JOD,1.75297009422368
1990,JOD,1.50665707088881
1991,JOD,1.4689284514612
1992,JOD,1.47100462836918
1993,JOD,1.42404260715191
1994,JOD,1.42204724409449
1995,JOD,1.41047579298831
